"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
2	1.0180492	0.8390089	0.0224829	0.5527818	0.0331668	0.7513001	0.3977495	0.0258058	0.0745029	0.0632751	0.7199478	0.4150957	0.9322885	0.2869541	0.0553909	0.6765217	0.6399738	0.0000000	0.6697231	0.8742906	0.0058195	0.0156000	0.1856480	0.0182013	0.9234309	0.9579864	0.0483836	0.7979067	0.0000000	0.3040383	1.0220484	1.0269991	0.9600334	0.1423931	0.9794869	1.0373934	1.0434726	1.0635294	0.2595825	0.4707654	1.0572161	0.9662331	0.0942791	0.9897384	0.9438608	1.0363905	0.2086543	0.8579854	0.9993589	0.8908849
4	1.0485435	0.8577287	0.0074421	0.5661781	0.0772364	0.7545316	0.4147264	0.0091395	0.0574521	0.0294117	0.6968344	0.4258585	0.9756885	0.2654096	0.0832177	0.5794831	0.6158639	0.0176397	0.6476220	0.8707139	0.0000000	0.0243232	0.1981457	0.0597366	0.9628303	0.9596413	0.0989875	0.8059164	0.0346498	0.3586131	1.0474434	0.9623970	0.9696379	0.0956683	0.9025878	1.0719287	1.0248229	1.0142041	0.2805052	0.4866108	0.9636563	1.0082237	0.0959234	0.9663963	0.9191708	1.0460580	0.2003155	0.8677075	0.9768537	0.8790438
6	1.0171913	0.8545917	0.0244240	0.5068133	0.0330377	0.7387317	0.3789758	0.0201912	0.0377450	0.0530503	0.7184244	0.4325412	0.9544670	0.2240517	0.0404014	0.5480933	0.6078451	0.0129872	0.6887138	0.8327966	0.0495246	0.0000000	0.1768701	0.0382424	0.9858994	0.9758802	0.0980545	0.8191572	0.0443809	0.2880194	1.0265970	0.9913406	0.9516421	0.0984284	0.8572668	1.0863483	1.0672342	1.0163910	0.2633512	0.4792432	0.9584543	1.0145910	0.1140000	0.9800898	0.9839851	1.0479008	0.2246356	0.9322125	1.0082941	0.8975175
8	1.0512835	0.8955686	0.0319426	0.5799187	0.0522230	0.7947680	0.3565191	0.0000000	0.0372971	0.0489093	0.6482307	0.4541550	0.9579744	0.2681812	0.0866959	0.5760823	0.6023329	0.0095864	0.6586216	0.8577409	0.0000000	0.0326182	0.1969673	0.0000000	0.9182336	0.9351330	0.0828706	0.8170063	0.0356188	0.3235369	1.0155447	1.0045471	0.9488134	0.0859935	0.8555377	0.9931574	1.0144071	1.0653058	0.2448272	0.4912226	0.9640593	0.9724452	0.0752121	0.9745857	0.9582842	1.0533747	0.2172740	0.8958584	0.9956909	0.8703927
10	1.0560913	0.8310294	0.0389675	0.5339097	0.0510948	0.7612596	0.4040583	0.0397275	0.0545973	0.0319273	0.7184399	0.3790936	1.0319833	0.2554649	0.0613349	0.5897733	0.6004567	0.0708725	0.6835194	0.8533623	0.0000000	0.0000000	0.1060848	0.0000000	1.0280009	0.9183436	0.0691186	0.7431145	0.0226154	0.3530939	0.9911702	0.9823060	0.9247047	0.1327268	0.8132084	1.0076288	1.0502591	1.0150379	0.2506441	0.5109247	0.9310714	1.0078128	0.1435333	0.9447277	0.9587138	1.0543513	0.2609508	0.8775675	0.9643608	0.9259218

0	1.0201234	0.8541257	0.0430221	0.6551181	0.0188007	0.8543187	0.3681076	0.0000000	0.0644789	0.0640894	0.6731519	0.4660702	0.9348760	0.2039728	0.0443557	0.6351817	0.5723940	0.0000000	0.7587517	0.7919502	0.0000000	0.0000000	0.1815950	0.0240476	0.8932614	1.0037612	0.0563290	0.7367012	0.0298534	0.4232202	1.0300320	1.0262797	1.0500505	0.1109026	0.9102272	1.1029919	1.0116006	1.1018803	0.2537930	0.4919043	1.0369774	0.9810729	0.1444726	0.9994253	0.9206509	1.0427829	0.2862944	0.9071964	0.9521090	0.9038723
2	0.9266361	0.8724165	0.0445651	0.6658785	0.0003467	0.7931964	0.3883281	0.1114173	0.0387237	0.0611392	0.6527944	0.3955016	0.9761779	0.3120857	0.0861663	0.6425929	0.5022000	0.0150478	0.7520626	0.7896837	0.0032537	0.0602521	0.1454700	0.0632140	0.8857901	1.0235588	0.1135900	0.7784911	0.0550770	0.3866913	0.8511070	1.0468287	0.9814607	0.1219933	0.9114186	1.0087282	0.9243337	0.9674833	0.3740054	0.5107944	0.9623715	1.0250747	0.0623021	1.0989681	0.9414498	1.0594396	0.3254788	0.8062891	1.1242903	0.8245872
4	0.9315201	0.8109598	0.0191604	0.6174203	0.0354520	0.7795292	0.3759904	0.0000000	0.0144310	0.0478546	0.6491241	0.4288100	0.9801358	0.3324844	0.0861125	0.6091744	0.5039955	0.0529983	0.7304815	0.7396021	0.0464268	0.0078844	0.1643681	0.0434066	0.7643626	1.1131594	0.0716150	0.7614657	0.0043245	0.3704726	0.8797658	1.0127779	1.0087335	0.0810615	0.9145238	0.9512087	0.9414736	1.0304368	0.3317499	0.5012811	0.9309845	0.9537273	0.1148896	1.0736030	0.9348861	1.0013963	0.2232751	0.8201551	1.1009745	0.8654564
6	0.9572325	0.8515609	0.0314965	0.6466828	0.0046764	0.8258542	0.3726982	0.0000000	0.0101853	0.0521699	0.7101801	0.3708639	0.9837031	0.3754625	0.0583385	0.6527526	0.4964851	0.0529988	0.6987005	0.7664328	0.0000000	0.0050057	0.1426987	0.1235197	0.7123791	1.0792590	0.0814908	0.7826290	0.0360033	0.4205969	0.8572222	0.9863565	1.0208610	0.1256029	0.8586113	0.9896445	1.0195551	0.9790319	0.3516516	0.5169157	0.9386836	0.9711894	0.0980035	1.0793222	0.9052985	0.9899180	0.1789781	0.8027135	1.0816744	0.8691060
8	0.9308441	0.8169182	0.0000000	0.6497062	0.0391127	0.8299598	0.3861512	0.0280214	0.0064887	0.0023264	0.6962527	0.3991797	1.0062136	0.3407223	0.0014612	0.5528964	0.5201068	0.1103584	0.6349608	0.7251607	0.0000000	0.0246926	0.1007582	0.0583980	0.7274296	1.0691606	0.0652393	0.7366315	0.0064793	0.4146304	0.8357786	0.9843798	1.0110528	0.1331055	0.8497595	0.9461443	1.0324872	0.9659087	0.4180765	0.4643887	0.9875747	0.9942680	0.0685654	1.0750428	0.9142925	0.9843627	0.2611752	0.7277677	1.0721793	0.8396694
10	0.9166103	0.8534189	0.0319496	0.6200207	0.0431965	0.8740873	0.3526163	0.0193665	0.0475125	0.0373395	0.6727401	0.3925138	0.9496375	0.3481023	0.0277336	0.6611685	0.4711692	0.1034496	0.7007798	0.7657535	0.0073245	0.0073024	0.1581159	0.0684084	0.7761070	1.0648295	0.0866963	0.7858467	0.0413129	0.3589794	0.8676002	1.0325593	1.0541365	0.1199955	0.8445356	0.9735730	0.9743627	0.9860955	0.3823337	0.5231207	0.9678653	0.9368858	0.0745444	1.0481268	0.8987799	1.0332891	0.2816585	0.7946790	1.0566273	0.8844197

0	1.0091017	0.8521736	0.0347448	0.5952242	0.0116511	0.8514319	0.3868389	0.0727201	0.0156278	0.0255815	0.6360514	0.4224961	0.9785461	0.2466464	0.0785685	0.6560734	0.5843009	0.0187708	0.7788348	0.7734108	0.0496669	0.0000000	0.1714576	0.0930864	0.9813022	1.0272792	0.0521375	0.7552565	0.0301999	0.4338627	0.9803939	1.0440475	1.0726182	0.1304509	0.8630425	1.0825249	1.0155717	1.0887608	0.2229697	0.5136909	1.0220508	1.0099050	0.1404987	1.0508249	0.9414449	0.9985611	0.2724398	0.9499642	0.9730705	0.9179814
2	0.9996987	0.8300112	0.0132871	0.5452719	0.0102173	0.7941841	0.4464873	0.0184992	0.0012466	0.0721601	0.6378418	0.3840604	0.9649225	0.2715166	0.0610582	0.6895017	0.5973958	0.0000000	0.6334794	0.8665524	0.0410386	0.0019827	0.1031216	0.0013662	0.8921325	0.9620724	0.1573700	0.9374938	0.0028705	0.3318447	1.0817475	0.9371111	1.0177390	0.1487095	1.0488710	1.0665719	0.9893512	1.0300090	0.3160157	0.5547096	0.9813908	1.0522443	0.1673050	1.0732391	0.9938795	0.9477858	0.2557940	0.8461313	0.9392437	0.9728478
4	0.9501833	0.7869800	0.0402682	0.5288318	0.0228851	0.8163854	0.4694854	0.0056686	0.0000000	0.0431466	0.6224391	0.4034539	0.9512712	0.2345616	0.0777131	0.7214382	0.6248394	0.0436048	0.6256327	0.8198619	0.0000000	0.0568218	0.1573217	0.0117320	0.8577368	0.9721534	0.1811716	0.9300182	0.0200170	0.3447899	1.0322873	1.0700734	1.0063928	0.0931462	1.0306020	1.1270763	0.9325528	1.0210693	0.3599324	0.5467085	0.9580470	1.0179540	0.1414556	0.9896979	0.9237754	0.9654057	0.2808237	0.8653265	0.9993796	0.9739190
6	0.9852595	0.7612006	0.0000000	0.5879110	0.0649569	0.8674995	0.4523838	0.0159375	0.0000000	0.0470717	0.6665920	0.3931823	0.9851655	0.2748581	0.1031554	0.6446798	0.5782368	0.0453054	0.6643176	0.8561524	0.0000000	0.0892911	0.2126148	0.0000000	0.8914834	0.9760580	0.1215312	0.9388996	0.0250264	0.2922652	1.1160046	0.9521526	1.0015349	0.1673602	0.9848496	1.0671807	0.8767879	0.9644228	0.3372537	0.5092299	0.9599875	1.0554323	0.1574251	0.9708699	0.9885998	0.9237572	0.2319868	0.8448379	0.9079007	0.9125055
8	0.9776402	0.7304638	0.0137237	0.5537623	0.0105977	0.8523425	0.4780008	0.0815836	0.0210874	0.0345535	0.6658077	0.4317802	0.9554504	0.2583875	0.0852298	0.6766029	0.5757095	0.0162257	0.7033622	0.8748508	0.0209486	0.1146770	0.1731388	0.0261240	0.9073990	0.9357581	0.1237162	0.9130345	0.0023196	0.3388642	1.0968833	0.9672071	1.0517280	0.1004309	0.9735278	1.0087405	0.8993323	0.9858841	0.3471316	0.6090984	0.9341908	1.0655871	0.1320555	1.0047173	1.0153495	0.9510604	0.2398566	0.8278987	0.9755677	0.8725575
10	0.9791498	0.7461093	0.0000000	0.5237626	0.0449880	0.7985988	0.5056807	0.0316949	0.0335629	0.0167112	0.6539007	0.4189532	0.9739531	0.2297719	0.0588284	0.6660284	0.6342633	0.0396958	0.6793730	0.8711363	0.0295426	0.1059090	0.1720269	0.0638037	0.9069253	0.9717500	0.1563849	0.9537292	0.0265797	0.3300811	1.0435315	0.9360341	0.9813647	0.1321827	0.9628529	1.0191021	0.9305460	0.9909452	0.3277947	0.4924165	0.9031335	1.0226868	0.1400763	0.9658835	1.0771749	0.9466729	0.2691555	0.8835032	0.9488001	0.9130095

0	1.0190475	0.8191770	0.0492915	0.6482105	0.0000000	0.8405539	0.3733081	0.0563954	0.0066453	0.0647599	0.6413205	0.4392277	0.9740561	0.2254730	0.0331968	0.6319033	0.6300219	0.0049786	0.7737090	0.7809354	0.0171306	0.0503694	0.2075797	0.0651418	0.9493890	0.9724563	0.0309189	0.7247601	0.0374667	0.4202590	1.0401794	1.0234327	1.0331145	0.1193506	0.9038314	1.1173751	0.9524335	1.0759833	0.2261883	0.4683559	1.0103192	1.0422218	0.1475534	1.0278614	0.9182930	1.0025412	0.3484680	0.9351080	1.0185689	0.9066187
2	1.0470372	0.8503225	0.0092439	0.6565609	0.0063692	0.8362803	0.3143498	0.0306834	0.0150854	0.0727110	0.6298429	0.4338833	1.0995110	0.1719652	0.0070407	0.6142086	0.5479062	0.0008158	0.7553419	0.8377000	0.0138728	0.0487291	0.0947829	0.0684308	1.0190153	0.9865705	0.0556281	0.8804799	0.0000000	0.4102794	1.1083747	1.0175101	0.9439685	0.1138707	0.8998533	1.0016776	1.1191977	1.0091636	0.2810752	0.5213599	0.9730098	1.0156592	0.1151666	1.0068242	0.8996407	1.0282775	0.1989162	0.9089553	0.9306480	0.9071330
4	1.0520706	0.8408910	0.0764322	0.7101077	0.0388342	0.8582001	0.3537329	0.0319125	0.0000000	0.0471940	0.6371964	0.4111699	1.0756291	0.1413753	0.0462546	0.5988137	0.6275450	0.0000000	0.6770380	0.7857774	0.0000000	0.0044290	0.1273469	0.0571173	1.0086128	0.9999809	0.0228993	0.8825352	0.0045208	0.4470184	1.1049891	1.0297958	0.9727223	0.1918526	0.9207440	1.0472522	1.0841166	1.0337076	0.2302303	0.5399049	0.9818761	0.9756900	0.0478125	0.9997969	0.9399732	1.0020422	0.2480011	0.9063322	0.9685144	0.9640975
6	1.0995028	0.8116932	0.0000000	0.6777960	0.0087478	0.8495223	0.3385317	0.0000000	0.0060070	0.0017710	0.6875077	0.4563063	1.0612530	0.1591141	0.0000000	0.5733404	0.6206165	0.0000000	0.7093782	0.7541155	0.0000000	0.0019137	0.0983697	0.0262307	0.9668706	1.0038410	0.0317154	0.8865381	0.0440067	0.4064687	1.0223606	1.0141223	1.0007312	0.1070987	0.9290715	1.0317041	1.0857298	1.0023774	0.2945126	0.5072135	0.9845191	1.0075604	0.1259380	0.9801974	0.9916643	1.0086561	0.1996820	0.9216640	0.9460895	0.8626074
8	1.1383976	0.8190445	0.0076908	0.7005450	0.0095206	0.8420368	0.3479098	0.0247552	0.0206167	0.0215243	0.7022215	0.4216095	1.1000317	0.1638629	0.0517927	0.6073896	0.6208703	0.0441155	0.7573729	0.7648043	0.0000000	0.0538329	0.1383198	0.0784645	0.9971194	0.9659061	0.0603565	0.8381565	0.0046588	0.4236422	1.0375216	0.9905342	0.9606481	0.1440384	0.9382098	1.0629216	1.0934870	1.0082996	0.2923915	0.5457813	1.0001745	1.0634566	0.0760728	0.9615173	1.0007322	1.0174376	0.2468025	0.9469634	0.9781184	0.8961331
10	1.0046530	0.8058095	0.0325150	0.7097994	0.0284139	0.8598636	0.3348683	0.0396546	0.0000000	0.0577580	0.6695508	0.4266091	1.0754263	0.1646802	0.0449889	0.5884064	0.6309354	0.0163026	0.7180225	0.7961091	0.0179227	0.0000000	0.1367178	0.0152982	1.0319513	0.9824080	0.0606730	0.8400400	0.0000000	0.3896730	0.9754290	1.0462996	0.9875696	0.1453698	0.9408009	1.0129704	1.1061456	0.9918802	0.2631425	0.5707238	0.9831348	1.0217472	0.0981427	1.0067669	1.0178872	1.0325453	0.2490496	0.9713236	0.9640827	0.8972495

0	0.9894411	0.8588180	0.0000000	0.6322080	0.0556473	0.8267584	0.3713690	0.0691739	0.0203807	0.0713127	0.6423178	0.4304253	0.9065545	0.2518883	0.0548089	0.5842881	0.5878809	0.0277836	0.7847098	0.7324855	0.0000000	0.0227225	0.1663976	0.0776782	0.9727265	1.0297324	0.0687682	0.6959078	0.0096903	0.3940071	1.0176171	0.9881192	1.0173917	0.1231908	0.9648606	1.0726275	0.9909897	1.0852724	0.2526277	0.5233279	1.0131567	1.0318709	0.1129467	1.0167524	0.9903853	1.0359002	0.3379576	0.9386292	0.9434107	0.8868756
2	1.1113123	0.8701836	0.0505723	0.6181813	0.0547162	0.7839734	0.3424114	0.0547249	0.0226606	0.0380837	0.6566710	0.4161139	0.9972618	0.3404863	0.0345890	0.4234338	0.6348576	0.0422837	0.6064101	0.7064112	0.0000000	0.0075349	0.2192839	0.0788804	0.9867363	0.8862054	0.0648547	0.8547730	0.0319044	0.3520298	0.9945555	0.9324628	0.9084931	0.1489570	1.0299979	1.0307751	0.8886184	1.1469623	0.2112474	0.5529999	0.9588730	1.0570362	0.1048917	1.0211499	1.0460008	1.0112961	0.2331039	0.7795300	1.0474847	0.9367314
4	1.0421259	0.8619024	0.0512210	0.5873105	0.0655788	0.8095103	0.4147347	0.0885149	0.0168587	0.0773481	0.6744749	0.3919578	0.9944321	0.3126089	0.0242723	0.4588359	0.5726022	0.0550175	0.7061840	0.6713587	0.0000000	0.0110115	0.1605661	0.0923601	0.9588155	0.9422891	0.0912704	0.8739552	0.0000000	0.3833886	0.9886303	1.0083477	0.8589845	0.1062564	0.9626061	1.0878010	0.9360948	1.0959423	0.2675782	0.5326373	0.9573476	0.9841335	0.1371699	1.0709285	1.0355362	1.0997765	0.2494553	0.7747066	1.0077150	0.9125371
6	1.0151498	0.9294304	0.0283014	0.5860185	0.0279523	0.7997036	0.3544050	0.1222370	0.0250413	0.0163716	0.7222093	0.4374886	0.9643905	0.2666758	0.0243974	0.4392242	0.6105560	0.0298517	0.6086942	0.7196730	0.0050753	0.0183596	0.1930804	0.0343684	0.9640823	0.9833311	0.1122958	0.8118391	0.0032802	0.4305652	1.0092227	1.0251946	0.8105715	0.1534795	1.0037127	1.0327410	0.9160450	1.0852366	0.2708406	0.5754549	0.9666599	1.0971431	0.0787841	1.0267331	1.0378475	1.0181914	0.2180877	0.7202311	0.9923309	0.9294996
8	0.9750427	0.8697325	0.0300333	0.6322000	0.0744362	0.8208167	0.3892131	0.2220153	0.0273738	0.0388988	0.6789942	0.4221229	0.9862122	0.2138799	0.0455671	0.4880090	0.6145161	0.0185342	0.6317943	0.7066738	0.0000000	0.0000000	0.2355058	0.0485960	0.9230339	0.9834518	0.0465338	0.8527279	0.0055443	0.4196491	1.0200431	0.9853932	0.8234736	0.1607924	1.0063731	1.0727675	0.9132481	1.1208117	0.2759680	0.5179043	0.9568915	1.0629401	0.0294994	1.0195375	1.0213474	0.9882274	0.2936885	0.7471265	1.0177912	0.9279892
10	0.9985254	0.8615058	0.0063377	0.5817699	0.0418950	0.8022269	0.3869807	0.1565289	0.0317143	0.0634953	0.6899583	0.4618751	0.9610552	0.3001489	0.0642907	0.4780431	0.6141082	0.0610606	0.6287431	0.7591134	0.0005098	0.0441238	0.1621321	0.0085356	0.9266104	0.9435606	0.0234767	0.8700023	0.0176089	0.3930357	1.0342827	0.9986550	0.8987030	0.1501704	1.0159568	1.0546254	0.8820386	1.1279237	0.3002639	0.4657775	0.9181772	1.0823571	0.0815098	1.0550120	1.0249318	0.9829370	0.2385461	0.7468974	0.9712742	0.9459142

0	0.9970548	0.8784773	0.0659613	0.6391093	0.0207083	0.8374550	0.3728189	0.0071656	0.0125320	0.0403227	0.6664658	0.4763127	0.9379713	0.2883809	0.0837948	0.6747163	0.6593161	0.0622607	0.7644288	0.7638879	0.0056737	0.0000000	0.1406906	0.1055224	0.9623650	1.0397848	0.0930460	0.7176951	0.0000000	0.4107787	1.0217721	1.0480330	1.0536178	0.1386232	0.9799686	1.1035493	0.9151010	1.1064835	0.2481875	0.4917515	1.0473711	1.0078783	0.0896656	1.0380005	0.9389128	1.0625663	0.2944069	0.9153808	0.9609783	0.9153521
2	1.0780435	0.8624601	0.0593132	0.6204382	0.0000000	0.8017816	0.4077658	0.0000000	0.0170026	0.1111980	0.6384782	0.4368353	1.0176243	0.3023038	0.0133001	0.4344465	0.5602952	0.0529727	0.7816569	0.7821531	0.0404478	0.0094738	0.1893626	0.0267107	1.0124666	1.0418720	0.0854504	0.8899649	0.0000000	0.3819779	1.0196017	1.0387618	1.0054930	0.0968406	0.8947385	0.9747599	0.9518512	0.9484572	0.3031207	0.4459315	0.9373953	0.9832842	0.1301711	1.0412468	1.0426871	1.0009132	0.3097230	0.8669497	1.0596476	0.9406286
4	1.0771850	0.8663833	0.0133893	0.5502378	0.0210028	0.7625953	0.4084679	0.0440486	0.0246974	0.0937503	0.6662366	0.4097598	0.9901324	0.2949801	0.0113269	0.4107082	0.5359946	0.0000000	0.7639351	0.8265602	0.0000000	0.0262821	0.2019518	0.0499006	1.0609786	0.9782661	0.0908293	0.9412306	0.0508261	0.3689201	1.0225823	1.0161799	1.1150735	0.0809499	0.8995578	0.9812994	0.8897044	0.9176787	0.2896113	0.5010381	0.9610070	1.0019177	0.0962661	1.0657625	1.0603974	0.9746008	0.3344347	0.8613860	1.0505947	0.9094603
6	1.0482851	0.8657224	0.0209268	0.5392726	0.0000000	0.7755949	0.4227381	0.0628075	0.0721627	0.0351310	0.6370330	0.3940513	0.9979403	0.2724661	0.0915740	0.4162436	0.5745445	0.0000000	0.7739672	0.8044074	0.0000000	0.0296340	0.2120870	0.0625962	1.0180233	1.0065217	0.0729831	0.8476631	0.0342784	0.3450463	1.0233477	1.0164579	1.0769769	0.1472805	0.8340878	1.0148750	0.8575499	0.8889947	0.3458712	0.4846678	0.9332285	0.9834637	0.0836041	1.0583107	1.1108577	0.9986872	0.3670675	0.8231569	1.0310838	0.8751656
8	1.1044092	0.8944371	0.0256278	0.5213271	0.0083599	0.7227795	0.3754908	0.0494670	0.0398415	0.0633617	0.6606334	0.3886527	1.0060820	0.2992888	0.0473603	0.3968900	0.6036504	0.0260134	0.7586783	0.8646474	0.0000000	0.0000000	0.1704649	0.0236314	1.0745474	0.9694535	0.1615104	0.8773586	0.0000000	0.4213227	0.9925216	0.9697958	1.0860027	0.1149694	0.9011060	0.9939630	0.8923850	0.9034730	0.3555358	0.4542745	0.9647717	0.9468811	0.0948230	1.0440844	1.0574038	1.0294852	0.3437719	0.8185068	1.0355272	0.8902104
10	1.0913469	0.9150091	0.0085326	0.5586594	0.0573931	0.7736649	0.4452798	0.0489809	0.0575139	0.0335839	0.6411336	0.4025854	0.9917116	0.2760892	0.0131177	0.3720323	0.5875966	0.0000000	0.7597285	0.9023132	0.0458020	0.0051607	0.2254575	0.0079827	1.0380311	0.9611663	0.0488329	0.9400110	0.0191997	0.4190086	1.0322305	0.9786314	1.0691078	0.1038797	0.9235237	0.9634348	0.8999614	0.9861366	0.3326973	0.5461001	0.9003943	0.9795453	0.0571425	1.0043740	1.0389839	1.0128196	0.3398656	0.8532145	1.0295965	0.8599589

0	0.9909750	0.8574639	0.0287535	0.5919681	0.0087079	0.7834654	0.3851321	0.0505665	0.0000000	0.0295560	0.6700399	0.4288057	0.9962653	0.2724859	0.0629663	0.6192374	0.5583650	0.0153261	0.7458447	0.7563283	0.0000000	0.0326030	0.1841356	0.0416919	0.9811946	1.0201803	0.0758253	0.7566248	0.0845189	0.4237371	1.0406121	1.0500715	1.0313677	0.1002461	0.9224357	1.1030169	0.9187542	1.0918269	0.2322349	0.5288681	0.9874065	1.0133728	0.0674027	1.0207643	0.9498141	1.0872341	0.3147523	0.9449161	0.9686604	0.8860547
2	1.0095391	0.8617964	0.0000000	0.5793799	0.0111785	0.7367040	0.4630115	0.0000000	0.0027675	0.0459175	0.5952825	0.3923343	0.8671005	0.4831653	0.0804725	0.6356508	0.5473402	0.0184160	0.7959571	0.9292296	0.0129691	0.0000000	0.1598219	0.0327883	0.9729570	0.9502205	0.0875195	0.8230493	0.0157700	0.4031342	0.9537043	1.0245493	1.0162244	0.0956326	0.9729714	1.1179232	1.0514515	1.0495991	0.2632173	0.5979624	1.1068541	1.0281266	0.0867454	0.9974752	0.9442840	1.1265513	0.2642630	0.9219784	0.9800509	0.9425352
4	1.0019681	0.8866961	0.0621700	0.6553059	0.0044401	0.8147492	0.4294641	0.0000000	0.0728442	0.0375215	0.6765861	0.4706023	0.8626646	0.4616676	0.0578405	0.6292485	0.5870972	0.0764697	0.7965568	0.9269500	0.0229643	0.0793014	0.1480568	0.0231156	1.0165826	0.9541531	0.0855960	0.8214028	0.0343595	0.3450877	0.9366012	1.0103652	0.9872674	0.1381494	1.0037891	1.1965215	1.0336347	1.0599068	0.2629222	0.6156532	1.0847324	1.0257036	0.0677940	1.0522797	0.9534494	1.0867516	0.2478014	0.8889028	0.9936419	0.9539740
6	0.9828677	0.8976274	0.0627911	0.6388369	0.0028561	0.7853022	0.4097654	0.0163961	0.1127443	0.0451077	0.6431685	0.4534582	0.8529219	0.4421953	0.0485079	0.5685750	0.5837424	0.0458916	0.7821046	0.8710818	0.0000000	0.0664220	0.1403264	0.0743693	1.0883641	0.9770915	0.1139847	0.8424363	0.0068218	0.3432376	0.9999483	1.0212811	1.0265099	0.0725282	0.9035038	1.1605423	1.0252656	1.0066557	0.2402526	0.6266003	1.0746202	1.0141251	0.1249096	1.0076990	1.0385668	1.1247745	0.2445407	0.8956157	0.9909732	0.9255032
8	0.9770288	0.9419374	0.0692398	0.6433083	0.0034971	0.8240168	0.4327900	0.0077131	0.0439169	0.0596265	0.6366356	0.3858397	0.8102523	0.5254645	0.0193946	0.5699611	0.6028806	0.0759814	0.7361855	0.8510700	0.0019094	0.0096662	0.1197494	0.0429688	1.0299421	0.9408634	0.1135559	0.8346937	0.0000000	0.3585339	0.9786176	1.0755359	0.9128378	0.0809925	0.9378345	1.1725731	1.0382938	0.9993981	0.3051945	0.5538001	1.0007620	1.0277187	0.1104736	0.9951114	0.9706982	1.1673570	0.2308943	0.8175275	0.9436878	0.9579465
10	1.0349347	0.9052392	0.0328239	0.6666592	0.0000000	0.8139907	0.4469688	0.0000000	0.0861555	0.0405008	0.6364462	0.3964006	0.8703386	0.5002650	0.0839763	0.6299577	0.5609335	0.0396431	0.7792890	0.9415295	0.0000000	0.0272182	0.1137286	0.0282010	1.0545319	0.9724226	0.1052723	0.8269405	0.0277328	0.4131241	0.9858795	1.0615269	0.9806929	0.1502136	0.9753148	1.1087435	1.0430226	1.0609003	0.2659713	0.5641205	0.9978843	1.0768254	0.1140135	0.9668783	0.9775090	1.1181903	0.2537744	0.8911730	0.9954708	0.9658979

0	1.0259333	0.8401449	0.0183637	0.6457582	0.0376175	0.8389607	0.3643302	0.0250574	0.0058182	0.0463902	0.6963199	0.4285093	0.9787454	0.1869367	0.0984439	0.6720042	0.5645679	0.0430169	0.7814711	0.7931173	0.0010903	0.0000000	0.1477824	0.0888703	0.9359216	0.9839854	0.0436346	0.7349939	0.0272819	0.3840492	1.0189198	1.0312636	1.0563775	0.1127014	0.9318975	1.0978335	0.9541945	1.1256002	0.2139131	0.4881884	0.9815661	1.0368203	0.0901438	1.0182769	0.9634978	1.0352561	0.2993049	0.9492770	0.9977231	0.9560452
2	1.0255024	0.8980273	0.0031013	0.6654984	0.0668193	0.8232826	0.4131414	0.0346809	0.0291215	0.0691148	0.7079659	0.3507692	1.0179907	0.3710395	0.0740588	0.5109253	0.6287749	0.0592422	0.8187228	0.8217276	0.0124761	0.0000000	0.1053294	0.0077128	0.9896672	0.9302882	0.0396317	0.7830008	0.0293354	0.3881013	0.9618111	0.9810333	1.0205640	0.1316466	0.9378886	1.0433243	1.0231005	1.0183495	0.2035968	0.4917872	0.9601878	0.9808705	0.0971556	0.9354064	0.8641278	1.0445476	0.3421685	0.8537821	1.0682397	0.9667882
4	0.9579996	0.9032713	0.0292545	0.6642817	0.0271740	0.8262397	0.4073683	0.0410617	0.0136618	0.0527007	0.6868374	0.3952487	0.9909045	0.4003762	0.0591227	0.5532604	0.5806482	0.0615215	0.8083439	0.7356086	0.0000000	0.0316054	0.1320793	0.0074756	0.9815987	0.9824746	0.1348210	0.7729507	0.0212763	0.3893458	0.9766420	1.0124801	1.0025193	0.0830464	0.9207083	1.0488179	0.9763955	1.0082981	0.1933938	0.4419310	0.9683150	1.0186183	0.0373891	0.9482162	0.9020679	0.9435044	0.3297791	0.8157542	1.0924899	0.9779552
6	0.9512206	0.8733777	0.0260571	0.7016545	0.0000000	0.7923001	0.3764910	0.0604960	0.0119797	0.0922714	0.6811206	0.3885180	0.9852903	0.3458379	0.0589625	0.5599769	0.6328895	0.0111504	0.8210919	0.7519815	0.0204258	0.0846822	0.1472777	0.0393658	1.0385617	0.9670787	0.1090735	0.7807132	0.0169347	0.4100306	0.9476950	0.9666741	1.0104402	0.1062935	0.9121486	1.0289264	1.0399823	1.0005532	0.2723643	0.4808448	0.9099853	1.0053209	0.1096206	0.9594463	0.8700014	0.9699373	0.2622528	0.8344317	1.0664829	0.9285020
