"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
4	0.0372779	1.1325392	1.0374384	0.7837751	0.0656852	0.3377488	0.0225769	0.2263205	0.0454219	0.6341598	1.0007247	0.7111929	0.9878875	0.0718967	0.1041389	0.9043122	0.9370090	0.8716126	0.0090150	0.8027077	0.0094545	1.0007466	0.8513044	0.8876072	0.2927147	1.0089613	0.7458537	0.4907736	1.0017445	0.0478909	0.7253757	0.3202710	1.0536454	0.2798356	0.2578798	0.0324614	0.0000000	0.9140907	0.9214470	0.0428848	0.0227299	1.0607545	0.1084137	0.1976251	0.7682118	1.0084717	0.0708278	0.9795494	0.0345562	0.2264320
6	0.0385034	1.1029234	1.0212113	0.8193501	0.0605420	0.3667934	0.0650010	0.1471986	0.0451502	0.6646351	0.9367778	0.6949651	0.9565254	0.0184311	0.0509513	0.9195976	1.0111999	0.8789209	0.0000000	0.7305405	0.0116822	1.0213035	0.8991551	0.8716522	0.3429429	1.0032764	0.7823864	0.4549903	0.9479392	0.0000000	0.7236082	0.3239357	1.0916085	0.2633805	0.2651877	0.0193898	0.0173145	0.8159327	0.9637898	0.0713751	0.0205466	1.0862136	0.1573039	0.2073644	0.6956722	0.9778767	0.0844541	0.9921241	0.0198262	0.2399448
8	0.0577470	1.1423472	1.0696041	0.7687655	0.0312287	0.2965431	0.0142958	0.1924560	0.0621964	0.6657894	0.9561187	0.6999859	0.9228752	0.0547561	0.0517067	0.9510875	0.9744346	0.8574254	0.0351057	0.8121996	0.0782670	1.0582373	0.8411854	0.8919819	0.3489671	1.0303102	0.8304958	0.4547990	0.9384224	0.0325347	0.7573800	0.3188488	1.1099673	0.2266954	0.2789975	0.0070554	0.0213147	0.8463236	0.9531671	0.0172299	0.0457137	1.0556978	0.0947601	0.2203504	0.7420878	0.9492754	0.0601329	1.0590743	0.0642345	0.2419687
10	0.0634255	1.0276944	1.0536103	0.7937778	0.0484852	0.3495361	0.0320956	0.2224721	0.0799512	0.6607040	1.0094135	0.6779276	0.9178879	0.0477469	0.0338578	0.9592637	1.0525777	0.9082541	0.0134793	0.8145558	0.1030288	1.0104175	0.9131344	0.8508747	0.3190296	0.9976477	0.7959597	0.4426924	0.9064015	0.0511642	0.6927382	0.3422790	1.1011901	0.2351851	0.3391526	0.0525030	0.0000000	0.8619851	0.9469075	0.0663490	0.0592693	0.9930726	0.1357401	0.2063362	0.7374069	0.9888740	0.1107529	1.0744900	0.0573276	0.2091299

0	0.0223932	0.9483432	1.0849352	0.8972428	0.0064461	0.2846847	0.0347535	0.2439366	0.0787749	0.5900475	1.0923544	0.6324991	0.9046848	0.0274862	0.0642562	0.9043619	0.9353138	0.9191499	0.0000000	1.0217728	0.0568341	1.0028816	0.9501478	0.9305730	0.2756279	0.9552816	0.6797253	0.5805311	0.9674173	0.0000000	0.8211242	0.3926520	1.0421105	0.2505721	0.2584297	0.0098394	0.0380773	1.0833892	0.9758292	0.0700718	0.0000000	1.0918859	0.0957450	0.2153842	0.8366142	0.9890925	0.0597047	0.9298004	0.0408310	0.2591157
2	0.0910526	0.9369680	0.9691024	0.8251796	0.0301114	0.2962713	0.0354754	0.2413337	0.0617767	0.5577180	0.8756262	0.7057822	0.9179949	0.0606198	0.0342198	0.7914803	0.9724450	0.9051690	0.0000000	1.0974330	0.0563945	1.0176858	0.9266051	0.9769521	0.3814206	1.0686558	0.6920597	0.5979532	0.9046802	0.0280069	0.7671528	0.3315862	1.0090693	0.2553334	0.2835628	0.0317628	0.0161185	0.9830514	0.9252742	0.0208231	0.0000000	1.0427042	0.1470606	0.1589175	0.7664374	0.9499479	0.0763292	1.0629245	0.0606641	0.3434032
4	0.0246818	0.9168058	0.9873944	0.7720143	0.0293806	0.3259650	0.0785972	0.2569957	0.0656219	0.6091277	0.8712481	0.6681012	0.9447213	0.0306037	0.0450083	0.8175146	0.9932781	0.8680434	0.0183026	1.0783101	0.0510186	1.0050233	0.9476476	0.9903991	0.3647913	1.0052759	0.7231261	0.4941805	0.9026559	0.0176311	0.7636862	0.3304370	0.9565466	0.3100258	0.2818472	0.0061410	0.0000000	1.0051293	0.8907556	0.0699003	0.0413863	1.0271946	0.1306519	0.1763249	0.7839358	0.9925868	0.1036288	1.0283132	0.0018704	0.3180962
6	0.0131922	0.9545407	0.9813177	0.7019038	0.0000000	0.3381089	0.0573688	0.2319065	0.0356785	0.5870171	0.8565988	0.6583844	0.9345938	0.0390274	0.0303048	0.8172571	0.9399627	0.8760653	0.0000000	1.0657928	0.0702560	0.9981994	0.9938184	1.0506110	0.3856824	1.0736189	0.7268649	0.5023885	0.8676690	0.0005112	0.7258498	0.3359422	0.9669613	0.3193237	0.2895213	0.0000000	0.0000000	1.0659064	0.8900166	0.0000000	0.0000000	1.0093036	0.1340656	0.1241116	0.7625019	0.9679555	0.0693826	1.0795994	0.0284724	0.3047087
8	0.0427763	0.9740009	0.9606146	0.7161063	0.0000000	0.2959582	0.0838335	0.2131417	0.0299553	0.5413930	0.8516404	0.6752354	0.9038895	0.0356722	0.0256794	0.8164123	0.9869507	0.8627169	0.0278731	0.9673471	0.0533475	1.0174805	1.0267659	0.9784590	0.3922275	1.0607927	0.7337150	0.5321079	0.8832797	0.0000000	0.7549159	0.2433510	0.9859490	0.3096073	0.3152458	0.0331018	0.0332622	0.9934543	0.8893588	0.0587034	0.0316687	0.9658433	0.0779803	0.1124853	0.7890582	1.0350254	0.0053798	1.0294345	0.0801789	0.2443277
10	0.0529159	0.9374335	0.9864410	0.7549287	0.0305874	0.3303717	0.0779393	0.2749913	0.0206306	0.5607942	0.8616815	0.7497586	0.8756685	0.0430638	0.0228673	0.8115531	0.9617782	0.8631476	0.0357740	0.9655873	0.0725636	1.0803975	0.9736345	0.9987699	0.4270752	1.0542516	0.6736809	0.4390784	0.9140907	0.0120308	0.7146589	0.2776217	0.9802215	0.2407694	0.2628540	0.0037879	0.0254540	1.0432539	0.8613800	0.0626800	0.0000000	0.9902219	0.1436752	0.0913871	0.7321304	1.0259499	0.0399533	1.0282799	0.0644891	0.3088094

0	0.0000000	1.0206422	1.0339831	0.7963615	0.1132918	0.3164397	0.0409465	0.2248509	0.0701985	0.5836593	1.0926347	0.6628533	0.8589672	0.0271771	0.0611768	0.8814344	0.9605513	0.9502937	0.0121295	1.0632187	0.0681726	1.0177167	0.9323495	0.9912232	0.2803571	0.9709586	0.6914188	0.6082172	0.9869203	0.0084884	0.7914624	0.3512325	1.0494017	0.2640097	0.2925736	0.0009773	0.0676394	1.0417863	0.9880723	0.0256327	0.0015089	1.0860613	0.1143565	0.2448354	0.8212900	0.9848471	0.0934365	0.9303054	0.0402966	0.2698463
2	0.0543737	1.0050911	1.0409402	0.8441198	0.0073106	0.2883818	0.0696377	0.2015156	0.0582238	0.4803112	0.9606649	0.6558396	0.8913432	0.0420936	0.0079396	0.9905411	1.1165883	0.8817328	0.0000000	0.8979844	0.0260137	0.9246739	0.8667663	0.8515477	0.4035495	1.0597445	0.7515469	0.4193105	0.9200890	0.0446816	0.6557863	0.3199790	0.9564230	0.2602816	0.3794960	0.0050788	0.0160267	1.0676235	0.8392968	0.0233828	0.0194282	1.0080976	0.1052828	0.2321557	0.8262494	1.0202102	0.1284642	1.0245344	0.0531056	0.2162738
4	0.0056787	1.0095758	1.0109768	0.8109405	0.0401296	0.2999444	0.0159795	0.1843137	0.0511749	0.4716723	0.9795315	0.6404101	0.8829697	0.0345752	0.0275626	0.9986106	1.1112774	0.9265621	0.0332633	0.8666670	0.0379722	0.9412683	0.9084949	0.8231881	0.3966557	1.0526022	0.7183883	0.3554104	1.0009361	0.0506695	0.7114253	0.3273798	0.9733014	0.2742378	0.3972765	0.0000000	0.0549376	0.9843243	0.8361567	0.0079278	0.0304826	1.0287890	0.1203728	0.2433206	0.8444143	0.9860891	0.0837520	1.0048458	0.0344749	0.1751438
6	0.0217254	0.9897826	1.0718800	0.8480024	0.0320926	0.3761529	0.0523344	0.2248130	0.0768938	0.5062064	0.9410737	0.6292026	0.8837684	0.0368461	0.0599180	0.9380248	1.0496488	0.9056479	0.0057135	0.7532717	0.0813441	0.9898003	0.8653184	0.8506707	0.3554808	1.0209120	0.7242129	0.3803557	1.0138670	0.0000000	0.7624357	0.3319764	0.9548785	0.3162836	0.4293263	0.0106346	0.0000000	1.0776590	0.8154517	0.0170164	0.0228373	0.9938007	0.0845281	0.2681474	0.8265625	1.0425456	0.1154451	1.0920152	0.0562060	0.2348599
8	0.0714406	1.0013720	1.0908194	0.8211181	0.0408982	0.3538753	0.0752787	0.2002872	0.0540929	0.4918366	0.9448414	0.6016127	0.8757660	0.0670783	0.0756790	0.9765222	1.0394732	0.8939416	0.0093601	0.8007459	0.0818351	0.9543203	0.9269266	0.8853080	0.3611609	0.9958339	0.6654787	0.3633943	1.0761438	0.0809607	0.6855026	0.3741699	0.9867433	0.2341588	0.4253587	0.0357645	0.0035975	1.0741220	0.8226078	0.0629569	0.0000000	1.0240623	0.1236920	0.2235986	0.8401088	1.0037699	0.0870112	1.0389216	0.0419459	0.2392699
10	0.0314828	0.9940900	1.0097192	0.8050331	0.0485254	0.3692863	0.0450619	0.2432817	0.0000000	0.4517489	0.9367270	0.6668240	0.9002041	0.0625912	0.0553054	0.9874357	1.0402255	0.8836176	0.0110768	0.8064309	0.0667861	1.0313561	0.8306705	0.8754377	0.3297922	1.0199720	0.7042201	0.3590887	1.0136504	0.0016147	0.7245125	0.3652231	0.9762237	0.2456836	0.4349233	0.0385085	0.0160960	1.0100093	0.8820403	0.0286027	0.0624911	0.9621069	0.0994308	0.1889263	0.8203458	0.9951847	0.0372295	0.9854686	0.0644196	0.2660253

0	0.0385103	1.0013283	1.0857392	0.8425774	0.0876840	0.2948365	0.0513430	0.2408737	0.0381060	0.5634603	1.1235874	0.6642386	0.8699513	0.0571203	0.0075642	0.8334310	0.9597298	0.9519590	0.0000000	1.0632121	0.0493083	1.0047542	0.9921900	0.9367374	0.3236421	0.9520160	0.6597242	0.6320102	0.9999286	0.0000000	0.7589160	0.3639697	1.0319607	0.2456805	0.2745411	0.0729684	0.0576730	1.0725650	1.0222977	0.0783825	0.0577622	1.1022865	0.1180581	0.2276270	0.8191600	0.9705916	0.1129503	0.9249606	0.0751946	0.2649590
2	0.0414643	1.0942863	1.1333996	0.7488676	0.0000000	0.2985728	0.0546895	0.2516582	0.0542384	0.5725980	1.0502510	0.6411044	1.0529701	0.0362355	0.0061564	0.8261317	0.9917013	0.8848389	0.0000000	0.7962361	0.0940859	0.9375351	1.0020049	0.9142776	0.4071566	0.9255162	0.8386135	0.5899183	0.9010640	0.0277502	0.8019880	0.2943952	0.9782098	0.2438494	0.2952135	0.0510021	0.0289679	1.0018079	0.9349510	0.0247128	0.0069024	1.0147345	0.1253579	0.2238721	0.7954338	0.9770374	0.0511215	0.8612371	0.0892146	0.2714947
4	0.0465755	1.1159721	1.0795623	0.7483866	0.0765791	0.3371698	0.0816218	0.1966145	0.0432331	0.6356860	1.0896662	0.6643474	1.0436394	0.0365464	0.0467136	0.8680259	0.9683904	0.9070257	0.0565975	0.6799455	0.0916169	0.9618724	0.9412072	0.8862648	0.4047512	0.9574252	0.8150372	0.5441468	0.9419407	0.0012286	0.8130887	0.3382900	0.9849359	0.2216136	0.3198467	0.0604700	0.0000000	0.9737413	1.0047187	0.0000000	0.0199507	1.0280593	0.0656240	0.2127864	0.8125217	0.9423960	0.0600685	0.9215007	0.0232355	0.2094622
6	0.0510927	1.0834115	1.1324181	0.7342434	0.0451557	0.3443554	0.0000000	0.2059112	0.1149027	0.5988191	1.0313174	0.6185771	1.0434997	0.0477467	0.0266142	0.8539445	1.0530164	0.8974483	0.0504655	0.6017498	0.0563979	0.9758012	0.9230861	0.9140426	0.3388802	0.8798610	0.7945608	0.5684475	0.9173927	0.0315553	0.8262764	0.3208022	0.9504900	0.2768924	0.2699453	0.0000000	0.0498351	1.0179514	1.0302010	0.0000000	0.0649216	1.0185487	0.1369338	0.1934311	0.8145277	1.0316870	0.0756733	0.9181108	0.0910307	0.2438762
8	0.0518355	1.0855530	1.0723065	0.7051810	0.0751569	0.3135207	0.0234486	0.1833500	0.0277541	0.5707897	1.0370041	0.5975227	0.9849525	0.0935460	0.0828458	0.8813852	1.0006090	0.8912042	0.0000000	0.6973295	0.0225189	0.9488433	0.8939823	0.8675725	0.3405124	0.8798150	0.8215881	0.5728667	0.9641838	0.0396641	0.8155917	0.2616129	1.0062176	0.2643056	0.2953977	0.0671229	0.0070301	0.9641267	0.9418723	0.0047263	0.0361343	1.0956578	0.1166780	0.1860600	0.8175978	0.9859360	0.0496592	0.9554579	0.0623697	0.2160564
10	0.0514310	1.0255153	1.1485301	0.6863233	0.0397241	0.3886214	0.0000000	0.1845588	0.0058956	0.5813858	1.0263863	0.5849831	0.9928233	0.0269786	0.0405607	0.8455213	1.0472756	0.8619341	0.0408348	0.7074851	0.1042592	0.9340819	0.9380645	0.9580907	0.3793369	0.9316407	0.8037123	0.5656156	0.9040278	0.0000292	0.7843429	0.3100323	0.9766846	0.2185487	0.3122144	0.0468873	0.0234873	1.0435798	1.0057083	0.0223212	0.0587741	1.0208721	0.0919287	0.2006431	0.8132843	0.9587830	0.0621827	0.9628635	0.0469114	0.2013379

0	0.0597970	0.9666254	1.0436861	0.8068877	0.0638388	0.2725359	0.0348740	0.1892580	0.0056615	0.5299223	1.0674501	0.6064283	0.9377619	0.0834530	0.0359960	0.8635736	0.9472512	0.9294516	0.0000000	1.0854476	0.0743502	1.0162105	0.9758787	0.9817023	0.2788794	0.9694925	0.6896238	0.5756790	0.9625052	0.0000000	0.7938260	0.4033384	1.0433407	0.2664134	0.2882438	0.0332515	0.0616671	1.0341834	0.9990062	0.0190332	0.0305810	1.1223051	0.1483191	0.2224622	0.8234681	1.0527154	0.0618705	0.9610173	0.0000000	0.2977769
2	0.0000000	1.0423079	0.9036883	0.8520987	0.0605071	0.3744668	0.0511221	0.2006051	0.0362750	0.5986260	0.9820697	0.5799128	0.9605056	0.0254928	0.0312253	0.8566509	0.9557130	0.8027491	0.0368217	0.9519320	0.0520624	1.0489009	1.0867688	0.9191855	0.2950919	0.9900287	0.7338136	0.2734306	1.0385608	0.0172733	0.7406403	0.3397075	0.9544865	0.2916377	0.3227343	0.0557470	0.0391833	0.9304272	0.9418030	0.0282869	0.0480551	1.0010730	0.1068838	0.1587674	0.8685714	1.0337497	0.0799571	0.9262982	0.0795009	0.2561204
4	0.0430273	1.0178145	0.9025314	0.8098482	0.0160710	0.3361935	0.0503755	0.2205843	0.0279555	0.6094913	0.9880463	0.6167105	1.0384424	0.0181113	0.0000000	0.8945951	1.0002853	0.8102923	0.0044552	1.0273377	0.0303749	1.1208127	1.0414379	0.9094923	0.3218223	0.9770953	0.7232268	0.2734020	0.9834118	0.0569884	0.7889937	0.3046205	0.9306652	0.2435824	0.2839642	0.0000000	0.0000000	0.9624570	0.9343558	0.0570844	0.0000000	0.9753236	0.1219822	0.2215579	0.8348596	1.0129888	0.0177690	0.9306820	0.0000000	0.2230164
6	0.0005745	0.9797260	0.9695392	0.7632913	0.0275349	0.3382516	0.0203603	0.2029608	0.0540611	0.5773067	0.9944137	0.5879039	0.9940891	0.0369485	0.0109068	0.8712480	1.0563026	0.8374225	0.0000000	1.0007035	0.0268886	1.0860707	1.0536173	0.9546437	0.3232872	1.0058126	0.7751279	0.2379943	0.9221085	0.0437015	0.7574986	0.2606353	0.9739523	0.2189761	0.2741786	0.0308067	0.0000000	0.8604482	0.9022391	0.0353916	0.0348656	1.0715452	0.1212388	0.1740538	0.8341866	1.0009389	0.0356660	0.9283684	0.0651885	0.2304457
8	0.0109068	1.0050778	0.9130740	0.8181757	0.0964855	0.3271113	0.0315919	0.1470029	0.0464911	0.6142281	0.9788817	0.6225904	1.0577158	0.0522999	0.0459377	0.8788245	0.9871449	0.8349977	0.0000000	1.0584106	0.0519594	1.0361644	0.9922818	0.9657391	0.3594280	1.0435791	0.7728525	0.2509651	0.9822031	0.0000000	0.7424420	0.3417796	1.0354474	0.2476679	0.3274113	0.0256441	0.0134355	0.9176957	0.8936349	0.0000000	0.0013296	1.0145007	0.1029260	0.1436114	0.8246211	0.9957766	0.0638069	0.9653688	0.0781453	0.2560818
10	0.0390012	0.9385437	0.9097078	0.8191944	0.0676636	0.2732407	0.0204282	0.1618507	0.0404537	0.6371189	0.9771942	0.5936202	1.0467836	0.0251295	0.0415441	0.8767600	0.9812677	0.8682878	0.0050059	1.0111118	0.0729914	1.1414071	1.0048105	0.9565448	0.3479205	1.0502416	0.8269536	0.2084132	0.9773737	0.0244076	0.7495749	0.3304923	1.0545717	0.3105743	0.3176273	0.0565442	0.0000000	0.9091119	0.9122102	0.0392240	0.0000000	0.9960284	0.1600641	0.1782274	0.8355107	1.0385195	0.0962287	0.9050849	0.0613236	0.2170667

0	0.0233198	0.9729035	1.0337106	0.8730981	0.0032803	0.2673112	0.0450976	0.2402125	0.0305871	0.5912168	1.1350302	0.6604661	0.8808399	0.0552846	0.0471524	0.8987404	0.9032760	0.8955827	0.0114867	1.0473070	0.0429820	0.9699868	0.9563460	0.9548925	0.2821624	0.9389187	0.6702406	0.5601838	0.9140007	0.0149375	0.7163385	0.4185389	1.0976496	0.2341291	0.2357909	0.0278249	0.0388228	1.0069368	0.9904282	0.0326185	0.0077457	1.0753119	0.0952654	0.1926363	0.7887402	0.9930100	0.0652012	0.9344832	0.1196482	0.2649739
2	0.0187690	1.0644256	0.9870154	0.8153088	0.0122697	0.2648201	0.0214728	0.1835041	0.0552367	0.5969607	0.9724112	0.6760876	0.9413300	0.0506165	0.0463066	0.9047840	1.0747383	0.9203162	0.0115740	0.9734248	0.0065638	0.9859553	0.9603531	0.9741092	0.3625682	0.9581110	0.7514634	0.3425783	0.9571976	0.0000000	0.8267654	0.4241180	1.0338484	0.2513554	0.4040388	0.0452893	0.0481147	1.0013179	0.9052084	0.0000000	0.0433408	0.9608385	0.0865456	0.1335403	0.7985837	0.9152530	0.0918745	0.9902648	0.0408445	0.1862505
4	0.0204652	1.0455201	0.9329590	0.8121127	0.0413081	0.2325751	0.0782816	0.1701016	0.0778475	0.5966295	0.9996605	0.6321753	0.9576632	0.0251788	0.0922524	0.8674245	1.0794680	0.8961591	0.0000000	0.9237663	0.0030175	0.9495844	0.8885972	0.9093822	0.3757057	0.9999106	0.7752902	0.4150210	0.9870008	0.0149586	0.8244607	0.3503288	1.0197093	0.2398870	0.3534436	0.0158781	0.0363153	1.0316230	0.9215124	0.0077151	0.0125500	0.9287254	0.0965462	0.1622292	0.7706039	0.9755652	0.0922096	0.9713931	0.0850824	0.2138114
6	0.0308505	1.0247937	0.8814390	0.8430540	0.0502355	0.2776338	0.0827826	0.1707836	0.0988134	0.6545064	0.9762079	0.6341974	0.9661356	0.0150905	0.0177462	0.8452309	1.0145776	0.9026410	0.0135437	0.8624529	0.0734870	1.0073463	0.9267527	0.9200114	0.3855533	0.9750216	0.7599219	0.3566401	0.9303777	0.0044287	0.8038256	0.3376328	0.9843612	0.2728676	0.3943621	0.0000000	0.0000000	0.9761578	0.9201795	0.0000000	0.0000000	0.8618641	0.0947850	0.2084871	0.7755768	0.8979151	0.0914931	0.9412433	0.0146055	0.1347296
8	0.0405783	0.9753603	0.8612940	0.7884217	0.0651472	0.2796379	0.0795454	0.1707296	0.0568473	0.6546235	0.9778925	0.6224634	1.0089515	0.0244748	0.0000000	0.8504433	1.0264575	0.8237719	0.0000000	0.9213761	0.0292509	0.9841143	0.9702530	0.8446194	0.3483681	0.9723287	0.7216027	0.3461483	0.9142988	0.0008231	0.8369710	0.3474378	0.9403082	0.2463597	0.3687153	0.0371157	0.0049406	0.9832336	0.9259367	0.0390814	0.0198135	0.8346877	0.1250266	0.1969440	0.7461961	0.9519793	0.1058638	0.9966528	0.0384996	0.2087335
10	0.0578345	0.9362683	0.8855011	0.8194025	0.1018898	0.2966098	0.0638405	0.1605783	0.0251895	0.6130649	0.9808464	0.6507700	0.9253421	0.0069467	0.0423469	0.8513408	1.0869711	0.8794426	0.0092055	0.9406261	0.0459497	0.9933679	0.9644621	0.8691552	0.3411423	0.9560764	0.7146879	0.3341145	0.9368601	0.0193104	0.7803696	0.3814888	0.9392118	0.2129401	0.3420394	0.0688946	0.0711508	0.9484020	0.9356427	0.0379218	0.0273430	0.8555394	0.0952712	0.1868481	0.7380130	0.8925889	0.1290206	0.9580875	0.0463340	0.1822304

0	0.0491755	0.8946360	1.0353306	0.7686976	0.0349524	0.3206914	0.0454044	0.2219879	0.0667331	0.6001562	1.0382765	0.6395096	0.8016493	0.0360200	0.0347358	0.9229600	0.9883900	0.9192224	0.0000000	1.0556245	0.0392777	0.9465646	0.9522985	0.9687716	0.2464981	0.9609774	0.6884544	0.5914199	0.9174424	0.0155667	0.7895583	0.3758882	1.0068896	0.2572595	0.2853211	0.0000000	0.0000000	1.0120682	0.9931628	0.0658323	0.0279716	1.0631008	0.1338984	0.2290078	0.8116246	1.0271188	0.0895898	0.9522082	0.0855708	0.3028953
2	0.0223550	1.0128283	0.8934010	0.7234438	0.0000000	0.3502926	0.0000000	0.1846300	0.0260404	0.5559017	1.1235862	0.5950999	0.9214635	0.0580014	0.0302763	0.8981018	0.9745883	0.9419030	0.0000000	1.0007314	0.0675744	1.0065243	0.8900343	0.9182672	0.3891288	0.8943911	0.7674659	0.5969832	0.9864104	0.0558695	0.7999913	0.3850048	0.9514930	0.2650358	0.2141584	0.0667321	0.0000000	1.0035298	0.9682560	0.0188527	0.0300603	0.8901721	0.1219804	0.1484843	0.8025002	1.0208228	0.0930309	0.9853555	0.0223041	0.2691756
4	0.0305878	1.0480660	0.9082761	0.7842045	0.0000000	0.3087463	0.0000000	0.1965767	0.0105873	0.5417939	1.0737298	0.5983836	0.8378261	0.0361563	0.0488968	0.8864756	0.8695228	0.9289053	0.0000000	0.9774542	0.0851804	1.0226265	0.8018180	0.9023650	0.4583336	0.9502501	0.7230313	0.6234881	0.9804296	0.0261213	0.7710130	0.4089843	0.9967396	0.1944691	0.2878468	0.0378249	0.0140753	0.9934807	0.9401339	0.0242043	0.0515289	0.9052001	0.1149576	0.1797537	0.8103389	1.0226557	0.0538191	1.0198204	0.0550860	0.2026054
6	0.0796251	1.0333225	0.9648810	0.7982813	0.0000000	0.3028930	0.0181328	0.1873928	0.0568047	0.5227023	1.0741858	0.5218885	0.8484014	0.0690082	0.0603203	0.8179445	0.9230652	0.9648898	0.0070286	0.9978560	0.0659742	0.9761482	0.8507322	0.9440722	0.4314617	0.9527882	0.7655238	0.5685541	0.9745188	0.0289974	0.7183812	0.3521079	0.9224795	0.2247685	0.2463916	0.0220786	0.0374116	0.9672901	0.9715358	0.0345927	0.0091604	0.9251731	0.1315525	0.2590441	0.8208168	0.9959837	0.0861790	0.9865634	0.0360190	0.2276503
8	0.0506338	0.9944364	0.9567252	0.7999189	0.0000000	0.3406943	0.0403958	0.2173374	0.0551876	0.5356628	1.0548551	0.5538104	0.8695725	0.0559233	0.0617280	0.8452551	0.9522202	0.9291224	0.0000000	0.9342215	0.1007751	0.9092997	0.8653152	0.8762211	0.4263696	0.9015431	0.7647681	0.5791991	0.9825370	0.0744305	0.7859738	0.3867516	0.9564074	0.2368429	0.2702163	0.0000000	0.0144279	1.0104272	0.9856301	0.0522581	0.0413470	0.8799759	0.1367324	0.1846164	0.8503225	1.0605440	0.1115218	0.9590642	0.0530061	0.2444493
10	0.0000000	0.9940811	1.0080675	0.7666811	0.0185126	0.3088975	0.0000000	0.2143451	0.0492299	0.5450420	1.0802818	0.5789292	0.8683212	0.0118398	0.0185778	0.8430216	1.0421970	0.9336858	0.0350194	0.9589944	0.1221977	0.9653337	0.8673379	0.9276616	0.3927539	0.9266655	0.7671432	0.5735490	0.9738829	0.0867984	0.7399191	0.3768748	1.0259108	0.1941428	0.2316826	0.0394855	0.0411932	0.9994951	1.0245211	0.0000000	0.0476133	0.9277903	0.1940681	0.2515943	0.8367963	0.9928116	0.1303793	1.0049356	0.0749923	0.1968976

0	0.0192615	0.9807063	1.0767127	0.8353528	0.0698210	0.2762727	0.0280924	0.2434478	0.0494246	0.5495145	1.0574632	0.6778411	0.8509847	0.0412071	0.0928856	0.8975730	0.9436374	0.9158482	0.0196245	1.1062792	0.0613053	1.0433090	0.8981345	0.9422069	0.2574614	0.9653675	0.6696032	0.5681060	0.9219148	0.0000000	0.7869591	0.3183113	1.0244202	0.2522639	0.2441535	0.0103357	0.0000000	1.0259840	0.9586053	0.0441682	0.0371002	1.0975030	0.0889645	0.2329683	0.8060793	1.0306739	0.0881416	0.9593543	0.0298467	0.3036710
2	0.0102652	1.0249116	1.0044783	0.7097460	0.0368042	0.3527587	0.0108447	0.2017774	0.0218950	0.5965744	1.0040089	0.6473255	0.9951263	0.0019766	0.0278016	0.9665509	0.9988985	0.8683424	0.0209100	0.9578923	0.1269990	0.9152787	0.9022337	0.8979904	0.2815828	1.0405463	0.8109059	0.2074296	0.8851890	0.0194523	0.7987292	0.3626751	0.9827295	0.1970138	0.3833382	0.0364347	0.0000000	1.0377491	1.0079074	0.0540007	0.0205426	1.0021806	0.1042023	0.2256868	0.8395919	1.0070649	0.1242177	0.9872822	0.0677822	0.2386180
4	0.0000000	1.0031983	1.0183109	0.7252606	0.0522767	0.2699563	0.0555156	0.1894790	0.0256361	0.5999832	1.0223779	0.5674353	0.9788460	0.0111090	0.0000000	0.8843620	1.0219988	0.8396796	0.0129555	1.0028223	0.0632510	0.9829818	0.9286051	0.9402658	0.3384827	1.0027937	0.8108756	0.2155492	0.9340849	0.0318691	0.7122214	0.3899605	1.0182740	0.2211616	0.4519425	0.0000000	0.0000000	0.9097525	1.0547150	0.0515241	0.0203564	0.9534328	0.1075596	0.2342694	0.7860185	1.0126140	0.0600621	1.0059836	0.0779572	0.2819770
6	0.0520112	1.0106657	1.0335485	0.7491269	0.0825655	0.2647507	0.0207373	0.2301049	0.0439777	0.6559403	1.0036817	0.6335588	0.8953316	0.0566610	0.0254431	0.8951126	0.9984865	0.9026474	0.0249258	0.9585643	0.1445072	1.0098094	0.8869875	0.8846217	0.3090371	1.0088613	0.7825821	0.1937264	0.9744095	0.0168609	0.6966622	0.3124110	1.0248025	0.1945217	0.4616056	0.0502191	0.0105781	0.8602122	1.0209279	0.0259696	0.0324859	1.0074997	0.0679845	0.2310971	0.8231751	1.0017226	0.0555622	1.0326325	0.0783848	0.2921239
8	0.0518748	0.9694750	1.0533606	0.7824575	0.0000000	0.2636006	0.0351030	0.1955158	0.0144731	0.6697947	1.0473930	0.5792139	0.9542767	0.0000000	0.0497455	0.8853905	0.9950280	0.8767158	0.0000000	0.9604269	0.1131177	0.9968574	0.8852455	0.9428230	0.3478527	1.0724791	0.7097180	0.2073721	0.9556018	0.0109102	0.6837665	0.3300543	1.0581338	0.2548161	0.4184685	0.0036819	0.0425510	0.8541447	1.0484595	0.0111951	0.0278277	0.9989371	0.0871597	0.2112224	0.8326102	0.9390191	0.0831920	0.9842449	0.0487710	0.2914459
